name,n,m,pre_removed_nodes,k_start,k_optimal,k_solved,num_constraints,verified,millis
synth-n_300-m_6319-k_120-p_0.1.txt,300,6319,0,0,120,0,1650,false,90000
synth-n_300-m_9556-k_15-p_0.2.txt,300,9556,1,0,15,15,28,true,177
synth-n_3000-m_240581-k_120-p_0.05.txt,3000,240581,0,0,-1,0,195,false,90000
synth-n_3000-m_245845-k_150-p_0.05.txt,3000,245845,0,0,-1,0,232,false,90000
synth-n_3000-m_251178-k_200-p_0.05.txt,3000,251178,0,0,-1,0,287,false,90000
synth-n_3000-m_480800-k_120-p_0.1.txt,3000,480800,0,0,-1,0,131,false,90000
synth-n_3000-m_488450-k_150-p_0.1.txt,3000,488450,0,0,-1,0,145,false,90000
synth-n_3000-m_498304-k_200-p_0.1.txt,3000,498304,0,0,-1,0,179,false,90000
synth-n_3000-m_954655-k_120-p_0.2.txt,3000,954655,0,0,-1,0,85,false,90000
synth-n_3000-m_967399-k_150-p_0.2.txt,3000,967399,0,0,-1,0,99,false,90000
synth-n_3000-m_988910-k_200-p_0.2.txt,3000,988910,0,0,-1,0,124,false,90000
synth-n_3500-m_1289316-k_120-p_0.2.txt,3500,1289316,0,0,-1,0,75,false,90000
synth-n_3500-m_1304726-k_150-p_0.2.txt,3500,1304726,0,0,-1,0,91,false,90000
synth-n_3500-m_1330654-k_200-p_0.2.txt,3500,1330654,0,0,-1,0,111,false,90000
synth-n_3500-m_325120-k_120-p_0.05.txt,3500,325120,0,0,-1,0,170,false,90000
synth-n_3500-m_330042-k_150-p_0.05.txt,3500,330042,0,0,-1,0,198,false,90000
synth-n_3500-m_337087-k_200-p_0.05.txt,3500,337087,0,0,-1,0,242,false,90000
synth-n_3500-m_649101-k_120-p_0.1.txt,3500,649101,0,0,-1,0,111,false,90000
synth-n_3500-m_657209-k_150-p_0.1.txt,3500,657209,0,0,-1,0,125,false,90000
synth-n_3500-m_672789-k_200-p_0.1.txt,3500,672789,0,0,-1,0,152,false,90000
synth-n_400-m_10064-k_70-p_0.1.txt,400,10064,0,0,70,70,188,true,1083
synth-n_400-m_10528-k_100-p_0.1.txt,400,10528,0,0,100,100,864,true,4520
synth-n_400-m_10934-k_120-p_0.1.txt,400,10934,0,0,120,120,1117,true,6886
synth-n_400-m_11482-k_150-p_0.1.txt,400,11482,0,0,150,0,2596,false,90000
synth-n_400-m_16937-k_15-p_0.2.txt,400,16937,4,0,15,15,29,true,317
synth-n_400-m_17175-k_20-p_0.2.txt,400,17175,0,0,20,20,48,true,585
synth-n_400-m_17488-k_25-p_0.2.txt,400,17488,0,0,25,25,53,true,602
synth-n_400-m_17822-k_30-p_0.2.txt,400,17822,0,0,30,30,65,true,738
synth-n_400-m_18943-k_50-p_0.2.txt,400,18943,0,0,50,50,115,true,1121
synth-n_400-m_19735-k_70-p_0.2.txt,400,19735,0,0,70,70,200,true,1974
synth-n_400-m_20559-k_100-p_0.2.txt,400,20559,0,0,100,100,1125,true,9215
synth-n_400-m_21181-k_120-p_0.2.txt,400,21181,0,0,120,120,1001,true,9351
synth-n_400-m_21916-k_150-p_0.2.txt,400,21916,0,0,-1,150,2300,true,73212
synth-n_400-m_4229-k_20-p_0.05.txt,400,4229,69,1,20,20,36,true,73
synth-n_400-m_4312-k_15-p_0.05.txt,400,4312,100,3,15,15,18,true,27
synth-n_400-m_4511-k_25-p_0.05.txt,400,4511,58,1,25,25,44,true,106
synth-n_400-m_4551-k_30-p_0.05.txt,400,4551,38,0,30,30,57,true,151
synth-n_400-m_4714-k_50-p_0.05.txt,400,4714,17,0,50,50,96,true,292
synth-n_400-m_5045-k_70-p_0.05.txt,400,5045,10,0,70,70,189,true,611
synth-n_400-m_5336-k_100-p_0.05.txt,400,5336,1,0,100,100,559,true,2361
synth-n_400-m_5606-k_120-p_0.05.txt,400,5606,2,0,120,120,1053,true,9240
synth-n_400-m_5840-k_150-p_0.05.txt,400,5840,0,0,-1,0,3056,false,90000
synth-n_400-m_8510-k_15-p_0.1.txt,400,8510,29,3,15,15,24,true,102
synth-n_400-m_8590-k_20-p_0.1.txt,400,8590,24,1,20,20,36,true,123
synth-n_400-m_8815-k_25-p_0.1.txt,400,8815,7,0,25,25,51,true,292
synth-n_400-m_9014-k_30-p_0.1.txt,400,9014,9,0,30,30,74,true,423
synth-n_400-m_9687-k_50-p_0.1.txt,400,9687,1,0,50,50,133,true,770
synth-n_4000-m_1691611-k_150-p_0.2.txt,4000,1691611,0,0,-1,0,85,false,90000
synth-n_4000-m_1721128-k_200-p_0.2.txt,4000,1721128,0,0,-1,0,109,false,90000
synth-n_4000-m_427463-k_150-p_0.05.txt,4000,427463,0,0,-1,0,184,false,90000
synth-n_4000-m_437663-k_200-p_0.05.txt,4000,437663,0,0,-1,0,232,false,90000
synth-n_4000-m_852262-k_150-p_0.1.txt,4000,852262,0,0,-1,0,115,false,90000
synth-n_4000-m_868734-k_200-p_0.1.txt,4000,868734,0,0,-1,0,135,false,90000
synth-n_50-m_139-k_5-p_0.1.txt,50,139,50,1,1,1,0,true,0
synth-n_50-m_143-k_10-p_0.1.txt,50,143,50,5,5,5,0,true,0
synth-n_50-m_164-k_15-p_0.1.txt,50,164,17,1,9,9,19,true,4
synth-n_50-m_169-k_20-p_0.1.txt,50,169,18,0,9,9,28,true,11
synth-n_50-m_269-k_5-p_0.2.txt,50,269,20,0,5,5,12,true,3
synth-n_50-m_293-k_10-p_0.2.txt,50,293,9,0,10,10,24,true,6
synth-n_50-m_325-k_15-p_0.2.txt,50,325,4,0,15,15,74,true,18
synth-n_50-m_343-k_20-p_0.2.txt,50,343,1,0,19,19,141,true,81
synth-n_50-m_72-k_5-p_0.05.txt,49,72,49,2,2,2,0,true,0
synth-n_50-m_84-k_10-p_0.05.txt,49,84,49,1,1,1,0,true,0
synth-n_50-m_92-k_20-p_0.05.txt,50,92,50,2,2,2,0,true,0
synth-n_50-m_95-k_15-p_0.05.txt,46,95,35,0,4,4,7,true,2
synth-n_500-m_13283-k_20-p_0.1.txt,500,13283,9,0,20,20,39,true,377
synth-n_500-m_13672-k_25-p_0.1.txt,500,13672,10,0,25,25,54,true,506
synth-n_500-m_13710-k_30-p_0.1.txt,500,13710,4,0,30,30,73,true,749
synth-n_500-m_14453-k_50-p_0.1.txt,500,14453,3,0,50,50,130,true,1414
synth-n_500-m_15273-k_70-p_0.1.txt,500,15273,0,0,70,70,222,true,2448
synth-n_500-m_15985-k_100-p_0.1.txt,500,15985,0,0,100,100,653,true,6413
synth-n_500-m_16565-k_120-p_0.1.txt,500,16565,0,0,120,120,1202,true,11068
synth-n_500-m_17327-k_150-p_0.1.txt,500,17327,0,0,150,150,1044,true,20976
synth-n_500-m_17907-k_200-p_0.1.txt,500,17907,0,0,-1,0,2711,false,90000
synth-n_500-m_26431-k_20-p_0.2.txt,500,26431,0,0,20,20,39,true,829
synth-n_500-m_26954-k_25-p_0.2.txt,500,26954,2,0,25,25,43,true,903
synth-n_500-m_27136-k_30-p_0.2.txt,500,27136,0,0,30,30,48,true,1002
synth-n_500-m_28432-k_50-p_0.2.txt,500,28432,0,0,50,50,123,true,2297
synth-n_500-m_29623-k_70-p_0.2.txt,500,29623,0,0,70,70,155,true,2556
synth-n_500-m_31513-k_100-p_0.2.txt,500,31513,0,0,100,100,222,true,3507
synth-n_500-m_32243-k_120-p_0.2.txt,500,32243,0,0,120,120,953,true,13995
synth-n_500-m_33353-k_150-p_0.2.txt,500,33353,0,0,150,150,774,true,13028
synth-n_500-m_34356-k_200-p_0.2.txt,500,34356,0,0,-1,0,2426,false,90000
synth-n_500-m_6745-k_25-p_0.05.txt,500,6745,42,0,25,25,49,true,194
synth-n_500-m_6906-k_20-p_0.05.txt,500,6906,51,0,20,20,43,true,161
synth-n_500-m_6986-k_30-p_0.05.txt,500,6986,39,1,30,30,56,true,232
synth-n_500-m_7195-k_50-p_0.05.txt,500,7195,21,0,50,50,107,true,587
synth-n_500-m_7774-k_70-p_0.05.txt,500,7774,8,0,70,70,154,true,846
synth-n_500-m_8350-k_100-p_0.05.txt,500,8350,2,0,100,100,523,true,3415
synth-n_500-m_8412-k_120-p_0.05.txt,500,8412,1,0,120,120,1169,true,8924
synth-n_500-m_8716-k_150-p_0.05.txt,500,8716,0,0,150,150,1489,true,12152
synth-n_500-m_9062-k_200-p_0.05.txt,500,9062,0,0,-1,0,2526,false,90000
synth-n_700-m_13000-k_25-p_0.05.txt,700,13000,36,0,25,25,45,true,477
synth-n_700-m_13374-k_30-p_0.05.txt,700,13374,32,0,30,30,62,true,818
synth-n_700-m_13738-k_50-p_0.05.txt,700,13738,16,0,50,50,112,true,1420
synth-n_700-m_14360-k_70-p_0.05.txt,700,14360,9,0,70,70,166,true,2376
synth-n_700-m_14970-k_100-p_0.05.txt,700,14970,0,0,100,100,283,true,4297
synth-n_700-m_15640-k_120-p_0.05.txt,700,15640,2,0,120,120,354,true,5328
synth-n_700-m_16024-k_150-p_0.05.txt,700,16024,0,0,150,150,1298,true,16894
synth-n_700-m_16823-k_200-p_0.05.txt,700,16823,0,0,-1,200,1561,true,22060
synth-n_700-m_26060-k_25-p_0.1.txt,700,26060,10,0,25,25,47,true,1063
synth-n_700-m_26206-k_30-p_0.1.txt,700,26206,7,0,30,30,73,true,1901
synth-n_700-m_27622-k_50-p_0.1.txt,700,27622,0,0,50,50,127,true,3201
synth-n_700-m_28433-k_70-p_0.1.txt,700,28433,0,0,70,70,165,true,3897
synth-n_700-m_29736-k_100-p_0.1.txt,700,29736,0,0,100,100,273,true,6071
synth-n_700-m_30695-k_120-p_0.1.txt,700,30695,0,0,120,120,310,true,6546
synth-n_700-m_31750-k_150-p_0.1.txt,700,31750,0,0,150,150,911,true,19327
synth-n_700-m_33182-k_200-p_0.1.txt,700,33182,0,0,-1,200,1860,true,39859
synth-n_700-m_51621-k_25-p_0.2.txt,700,51621,1,0,25,25,44,true,2409
synth-n_700-m_52169-k_30-p_0.2.txt,700,52169,0,0,30,30,51,true,2705
synth-n_700-m_54187-k_50-p_0.2.txt,700,54187,0,0,50,50,98,true,4360
synth-n_700-m_55984-k_70-p_0.2.txt,700,55984,0,0,70,70,138,true,5845
synth-n_700-m_58597-k_100-p_0.2.txt,700,58597,0,0,-1,100,220,true,8762
synth-n_700-m_60598-k_120-p_0.2.txt,700,60598,0,0,-1,120,671,true,27857
synth-n_700-m_61751-k_150-p_0.2.txt,700,61751,0,0,-1,150,928,true,33214
synth-n_700-m_64387-k_200-p_0.2.txt,700,64387,0,0,-1,0,2521,false,90000
