name,k_optimal,k_approx,millis
synth-n_250-m_3591-k_20-p_0.1.txt,20,20,3
synth-n_250-m_3730-k_30-p_0.1.txt,30,30,5
synth-n_250-m_3992-k_50-p_0.1.txt,50,51,6
synth-n_250-m_4149-k_70-p_0.1.txt,70,78,12
synth-n_250-m_4386-k_100-p_0.1.txt,100,124,13
synth-n_250-m_6567-k_10-p_0.2.txt,10,10,3
synth-n_250-m_6839-k_20-p_0.2.txt,20,20,5
synth-n_250-m_6880-k_15-p_0.2.txt,15,15,4
synth-n_250-m_7102-k_25-p_0.2.txt,25,25,7
synth-n_250-m_7321-k_30-p_0.2.txt,30,30,5
synth-n_250-m_8019-k_50-p_0.2.txt,50,50,8
synth-n_250-m_8255-k_70-p_0.2.txt,70,70,14
synth-n_250-m_8674-k_100-p_0.2.txt,100,119,19
synth-n_2600-m_181265-k_100-p_0.05.txt,100,100,1050
synth-n_2600-m_183371-k_120-p_0.05.txt,120,120,767
synth-n_2600-m_186921-k_150-p_0.05.txt,150,150,914
synth-n_2600-m_190932-k_200-p_0.05.txt,200,200,1998
synth-n_2600-m_360584-k_100-p_0.1.txt,100,100,1212
synth-n_2600-m_364394-k_120-p_0.1.txt,120,120,2194
synth-n_2600-m_370561-k_150-p_0.1.txt,150,150,2702
synth-n_2600-m_380919-k_200-p_0.1.txt,200,200,1268
synth-n_2600-m_716555-k_100-p_0.2.txt,100,100,2098
synth-n_2600-m_722675-k_120-p_0.2.txt,120,120,1738
synth-n_2600-m_735701-k_150-p_0.2.txt,150,150,4936
synth-n_2600-m_752513-k_200-p_0.2.txt,200,200,3302
synth-n_300-m_10021-k_20-p_0.2.txt,20,20,9
synth-n_300-m_10113-k_25-p_0.2.txt,25,26,7
synth-n_300-m_10205-k_30-p_0.2.txt,30,30,13
synth-n_300-m_10954-k_50-p_0.2.txt,50,50,18
synth-n_300-m_11628-k_70-p_0.2.txt,70,72,11
synth-n_300-m_12194-k_100-p_0.2.txt,100,102,36
synth-n_300-m_12407-k_120-p_0.2.txt,120,131,18
synth-n_300-m_2373-k_15-p_0.05.txt,15,15,2
synth-n_300-m_2470-k_20-p_0.05.txt,20,20,2
synth-n_300-m_2597-k_25-p_0.05.txt,25,25,3
synth-n_300-m_2657-k_30-p_0.05.txt,30,30,3
synth-n_300-m_2835-k_50-p_0.05.txt,50,53,5
synth-n_300-m_2943-k_70-p_0.05.txt,70,78,12
synth-n_300-m_4857-k_15-p_0.1.txt,15,15,3
synth-n_300-m_4934-k_25-p_0.1.txt,25,25,5
synth-n_300-m_4954-k_20-p_0.1.txt,20,20,5
synth-n_300-m_5319-k_30-p_0.1.txt,30,31,4
synth-n_300-m_5550-k_50-p_0.1.txt,50,52,9
synth-n_300-m_5939-k_70-p_0.1.txt,70,72,8
synth-n_300-m_6233-k_100-p_0.1.txt,100,123,17
synth-n_300-m_6319-k_120-p_0.1.txt,120,158,16
synth-n_300-m_9556-k_15-p_0.2.txt,15,15,6
synth-n_3000-m_240581-k_120-p_0.05.txt,120,120,1634
synth-n_3000-m_245845-k_150-p_0.05.txt,150,150,822
synth-n_3000-m_251178-k_200-p_0.05.txt,200,200,1281
synth-n_3000-m_480800-k_120-p_0.1.txt,120,120,1625
synth-n_3000-m_488450-k_150-p_0.1.txt,150,150,2203
synth-n_3000-m_498304-k_200-p_0.1.txt,200,200,1999
synth-n_3000-m_954655-k_120-p_0.2.txt,120,120,6263
synth-n_3000-m_967399-k_150-p_0.2.txt,150,150,4263
synth-n_3000-m_988910-k_200-p_0.2.txt,200,200,11082
synth-n_3500-m_1289316-k_120-p_0.2.txt,120,120,5408
synth-n_3500-m_1304726-k_150-p_0.2.txt,150,150,10730
synth-n_3500-m_1330654-k_200-p_0.2.txt,200,200,7574
synth-n_3500-m_325120-k_120-p_0.05.txt,120,120,2109
synth-n_3500-m_330042-k_150-p_0.05.txt,150,150,968
synth-n_3500-m_337087-k_200-p_0.05.txt,200,200,2773
synth-n_3500-m_649101-k_120-p_0.1.txt,120,120,2713
synth-n_3500-m_657209-k_150-p_0.1.txt,150,150,3065
synth-n_3500-m_672789-k_200-p_0.1.txt,200,200,2567
synth-n_400-m_10064-k_70-p_0.1.txt,70,70,23
synth-n_400-m_10528-k_100-p_0.1.txt,100,101,28
synth-n_400-m_10934-k_120-p_0.1.txt,120,125,18
synth-n_400-m_11482-k_150-p_0.1.txt,150,158,42
synth-n_400-m_16937-k_15-p_0.2.txt,15,15,11
synth-n_400-m_17175-k_20-p_0.2.txt,20,20,13
synth-n_400-m_17488-k_25-p_0.2.txt,25,25,12
synth-n_400-m_17822-k_30-p_0.2.txt,30,30,19
synth-n_400-m_18943-k_50-p_0.2.txt,50,50,24
synth-n_400-m_19735-k_70-p_0.2.txt,70,70,35
synth-n_400-m_20559-k_100-p_0.2.txt,100,100,62
