name,k_optimal,k_approx,millis
synth-n_2600-m_183371-k_120-p_0.05.txt,120,681,7767
synth-n_2600-m_186921-k_150-p_0.05.txt,150,2163,7931
synth-n_2600-m_190932-k_200-p_0.05.txt,200,2496,7919
synth-n_2600-m_360584-k_100-p_0.1.txt,100,2545,13621
synth-n_2600-m_364394-k_120-p_0.1.txt,120,2544,14288
synth-n_2600-m_370561-k_150-p_0.1.txt,150,2550,14411
synth-n_2600-m_380919-k_200-p_0.1.txt,200,2544,15129
synth-n_2600-m_716555-k_100-p_0.2.txt,100,2573,28344
synth-n_2600-m_722675-k_120-p_0.2.txt,120,2578,25747
synth-n_2600-m_735701-k_150-p_0.2.txt,150,2575,33299
synth-n_2600-m_752513-k_200-p_0.2.txt,200,2573,30377
synth-n_300-m_10021-k_20-p_0.2.txt,20,49,52
synth-n_300-m_10113-k_25-p_0.2.txt,25,119,46
synth-n_300-m_10205-k_30-p_0.2.txt,30,254,59
synth-n_300-m_10954-k_50-p_0.2.txt,50,273,52
synth-n_300-m_11628-k_70-p_0.2.txt,70,280,55
synth-n_300-m_12194-k_100-p_0.2.txt,100,277,51
synth-n_300-m_12407-k_120-p_0.2.txt,120,274,63
synth-n_300-m_2373-k_15-p_0.05.txt,15,26,12
synth-n_300-m_2470-k_20-p_0.05.txt,20,39,14
synth-n_300-m_2597-k_25-p_0.05.txt,25,42,14
synth-n_300-m_2657-k_30-p_0.05.txt,30,48,17
synth-n_300-m_2835-k_50-p_0.05.txt,50,71,19
synth-n_300-m_2943-k_70-p_0.05.txt,70,144,20
synth-n_300-m_4857-k_15-p_0.1.txt,15,20,23
synth-n_300-m_4934-k_25-p_0.1.txt,25,37,29
synth-n_300-m_4954-k_20-p_0.1.txt,20,33,50
synth-n_300-m_5319-k_30-p_0.1.txt,30,46,28
synth-n_300-m_5550-k_50-p_0.1.txt,50,148,36
synth-n_300-m_5939-k_70-p_0.1.txt,70,252,48
synth-n_300-m_6233-k_100-p_0.1.txt,100,243,35
synth-n_300-m_6319-k_120-p_0.1.txt,120,241,37
synth-n_300-m_9556-k_15-p_0.2.txt,15,31,40
synth-n_3000-m_240581-k_120-p_0.05.txt,120,685,13059
synth-n_3000-m_245845-k_150-p_0.05.txt,150,1719,16337
synth-n_3000-m_251178-k_200-p_0.05.txt,200,2895,13601
synth-n_3000-m_480800-k_120-p_0.1.txt,120,2949,23341
synth-n_3000-m_488450-k_150-p_0.1.txt,150,2947,26922
synth-n_3000-m_498304-k_200-p_0.1.txt,200,2946,28149
synth-n_3000-m_954655-k_120-p_0.2.txt,120,2976,46750
synth-n_3000-m_967399-k_150-p_0.2.txt,150,2980,46259
synth-n_3000-m_988910-k_200-p_0.2.txt,200,2978,46795
synth-n_3500-m_1289316-k_120-p_0.2.txt,120,3471,80069
synth-n_3500-m_1304726-k_150-p_0.2.txt,150,3478,78953
synth-n_3500-m_1330654-k_200-p_0.2.txt,200,3479,77106
synth-n_3500-m_325120-k_120-p_0.05.txt,120,673,20116
synth-n_3500-m_330042-k_150-p_0.05.txt,150,2044,20928
synth-n_3500-m_337087-k_200-p_0.05.txt,200,3402,21612
synth-n_3500-m_649101-k_120-p_0.1.txt,120,3455,39707
synth-n_3500-m_657209-k_150-p_0.1.txt,150,3446,35070
synth-n_3500-m_672789-k_200-p_0.1.txt,200,3447,37417
synth-n_400-m_10064-k_70-p_0.1.txt,70,350,71
synth-n_400-m_10528-k_100-p_0.1.txt,100,353,78
synth-n_400-m_10934-k_120-p_0.1.txt,120,343,75
synth-n_400-m_11482-k_150-p_0.1.txt,150,350,80
synth-n_400-m_16937-k_15-p_0.2.txt,15,32,118
synth-n_400-m_17175-k_20-p_0.2.txt,20,80,93
synth-n_400-m_17488-k_25-p_0.2.txt,25,96,116
synth-n_400-m_17822-k_30-p_0.2.txt,30,200,125
synth-n_400-m_18943-k_50-p_0.2.txt,50,375,105
synth-n_400-m_19735-k_70-p_0.2.txt,70,371,134
synth-n_400-m_20559-k_100-p_0.2.txt,100,381,137
synth-n_400-m_21181-k_120-p_0.2.txt,120,371,147
synth-n_400-m_21916-k_150-p_0.2.txt,150,376,155
synth-n_400-m_4229-k_20-p_0.05.txt,20,35,29
synth-n_400-m_4312-k_15-p_0.05.txt,15,28,34
synth-n_400-m_4511-k_25-p_0.05.txt,25,35,34
synth-n_400-m_4551-k_30-p_0.05.txt,30,54,43
synth-n_400-m_4714-k_50-p_0.05.txt,50,68,47
synth-n_400-m_5045-k_70-p_0.05.txt,70,154,44
synth-n_400-m_5336-k_100-p_0.05.txt,100,294,59
synth-n_400-m_5606-k_120-p_0.05.txt,120,310,76
synth-n_400-m_8510-k_15-p_0.1.txt,15,31,46
synth-n_400-m_8590-k_20-p_0.1.txt,20,35,53
synth-n_400-m_8815-k_25-p_0.1.txt,25,43,56
synth-n_400-m_9014-k_30-p_0.1.txt,30,43,63
synth-n_400-m_9687-k_50-p_0.1.txt,50,190,76
synth-n_4000-m_1691611-k_150-p_0.2.txt,150,3978,117099
synth-n_4000-m_1721128-k_200-p_0.2.txt,200,3972,114819
synth-n_4000-m_427463-k_150-p_0.05.txt,150,1710,30560
synth-n_4000-m_437663-k_200-p_0.05.txt,200,3887,31001
synth-n_4000-m_852262-k_150-p_0.1.txt,150,3943,56750
synth-n_4000-m_868734-k_200-p_0.1.txt,200,3958,61355
synth-n_50-m_139-k_5-p_0.1.txt,1,1,1
synth-n_50-m_143-k_10-p_0.1.txt,5,5,1
synth-n_50-m_164-k_15-p_0.1.txt,9,13,1
synth-n_50-m_169-k_20-p_0.1.txt,9,14,2
synth-n_50-m_269-k_5-p_0.2.txt,5,6,1
synth-n_50-m_293-k_10-p_0.2.txt,10,16,2
synth-n_50-m_325-k_15-p_0.2.txt,15,24,1
synth-n_50-m_343-k_20-p_0.2.txt,19,35,3
synth-n_50-m_72-k_5-p_0.05.txt,2,2,1
synth-n_50-m_84-k_10-p_0.05.txt,1,1,1
synth-n_50-m_92-k_20-p_0.05.txt,2,2,1
synth-n_50-m_95-k_15-p_0.05.txt,4,4,1
synth-n_500-m_13283-k_20-p_0.1.txt,20,39,105
synth-n_500-m_13672-k_25-p_0.1.txt,25,43,115
synth-n_500-m_13710-k_30-p_0.1.txt,30,50,122
synth-n_500-m_14453-k_50-p_0.1.txt,50,152,126
synth-n_500-m_15273-k_70-p_0.1.txt,70,454,155
synth-n_500-m_15985-k_100-p_0.1.txt,100,454,136
synth-n_500-m_16565-k_120-p_0.1.txt,120,446,158
synth-n_500-m_17327-k_150-p_0.1.txt,150,445,149
synth-n_500-m_26431-k_20-p_0.2.txt,20,54,191
synth-n_500-m_26954-k_25-p_0.2.txt,25,103,181
synth-n_500-m_27136-k_30-p_0.2.txt,30,260,246
synth-n_500-m_28432-k_50-p_0.2.txt,50,476,213
synth-n_500-m_29623-k_70-p_0.2.txt,70,476,268
synth-n_500-m_31513-k_100-p_0.2.txt,100,476,245
synth-n_500-m_32243-k_120-p_0.2.txt,120,477,249
synth-n_500-m_33353-k_150-p_0.2.txt,150,471,277
synth-n_500-m_34356-k_200-p_0.2.txt,200,476,242
synth-n_500-m_6745-k_25-p_0.05.txt,25,53,67
synth-n_500-m_6906-k_20-p_0.05.txt,20,38,56
synth-n_500-m_6986-k_30-p_0.05.txt,30,54,76
synth-n_500-m_7195-k_50-p_0.05.txt,50,78,73
synth-n_500-m_7774-k_70-p_0.05.txt,70,161,92
synth-n_500-m_8350-k_100-p_0.05.txt,100,371,95
synth-n_500-m_8412-k_120-p_0.05.txt,120,396,88
synth-n_500-m_8716-k_150-p_0.05.txt,150,411,96
synth-n_700-m_13000-k_25-p_0.05.txt,25,55,153
synth-n_700-m_13374-k_30-p_0.05.txt,30,69,183
synth-n_700-m_13738-k_50-p_0.05.txt,50,94,185
synth-n_700-m_14360-k_70-p_0.05.txt,70,160,207
synth-n_700-m_14970-k_100-p_0.05.txt,100,303,215
synth-n_700-m_15640-k_120-p_0.05.txt,120,598,207
synth-n_700-m_16024-k_150-p_0.05.txt,150,600,233
synth-n_700-m_16823-k_200-p_0.05.txt,200,594,223
synth-n_700-m_26060-k_25-p_0.1.txt,25,47,264
synth-n_700-m_26206-k_30-p_0.1.txt,30,51,284
synth-n_700-m_27622-k_50-p_0.1.txt,50,242,312
synth-n_700-m_28433-k_70-p_0.1.txt,70,618,329
synth-n_700-m_29736-k_100-p_0.1.txt,100,648,347
synth-n_700-m_30695-k_120-p_0.1.txt,120,649,374
synth-n_700-m_31750-k_150-p_0.1.txt,150,644,375
synth-n_700-m_33182-k_200-p_0.1.txt,200,654,382
synth-n_700-m_51621-k_25-p_0.2.txt,25,90,490
synth-n_700-m_52169-k_30-p_0.2.txt,30,276,539
synth-n_700-m_54187-k_50-p_0.2.txt,50,672,548
synth-n_700-m_55984-k_70-p_0.2.txt,70,671,584
synth-n_700-m_58597-k_100-p_0.2.txt,100,677,628
synth-n_700-m_60598-k_120-p_0.2.txt,120,678,633
synth-n_700-m_61751-k_150-p_0.2.txt,150,680,683
synth-n_700-m_64387-k_200-p_0.2.txt,200,669,687
