name,k_optimal,k_approx,millis
synth-n_500-m_8350-k_100-p_0.05.txt,100,408,125
synth-n_500-m_8412-k_120-p_0.05.txt,120,413,126
synth-n_500-m_8716-k_150-p_0.05.txt,150,415,124
synth-n_700-m_13000-k_25-p_0.05.txt,25,548,239
synth-n_700-m_13374-k_30-p_0.05.txt,30,559,239
synth-n_700-m_13738-k_50-p_0.05.txt,50,576,254
synth-n_700-m_14360-k_70-p_0.05.txt,70,586,252
synth-n_700-m_14970-k_100-p_0.05.txt,100,599,277
synth-n_700-m_15640-k_120-p_0.05.txt,120,595,273
synth-n_700-m_16024-k_150-p_0.05.txt,150,598,288
synth-n_700-m_16823-k_200-p_0.05.txt,200,606,303
synth-n_700-m_26060-k_25-p_0.1.txt,25,625,400
synth-n_700-m_26206-k_30-p_0.1.txt,30,630,413
synth-n_700-m_27622-k_50-p_0.1.txt,50,639,471
synth-n_700-m_28433-k_70-p_0.1.txt,70,640,445
synth-n_700-m_29736-k_100-p_0.1.txt,100,638,464
synth-n_700-m_30695-k_120-p_0.1.txt,120,639,450
synth-n_700-m_31750-k_150-p_0.1.txt,150,640,490
synth-n_700-m_33182-k_200-p_0.1.txt,200,645,497
synth-n_700-m_51621-k_25-p_0.2.txt,25,662,733
synth-n_700-m_52169-k_30-p_0.2.txt,30,663,740
synth-n_700-m_54187-k_50-p_0.2.txt,50,665,754
synth-n_700-m_55984-k_70-p_0.2.txt,70,666,765
synth-n_700-m_58597-k_100-p_0.2.txt,100,665,822
synth-n_700-m_60598-k_120-p_0.2.txt,120,666,851
synth-n_700-m_61751-k_150-p_0.2.txt,150,666,908
synth-n_700-m_64387-k_200-p_0.2.txt,200,669,890
