name,k_optimal,k_approx,millis
synth-n_250-m_1708-k_15-p_0.05.txt,15,94,6
synth-n_250-m_1797-k_25-p_0.05.txt,25,134,10
synth-n_250-m_1806-k_20-p_0.05.txt,20,100,7
synth-n_250-m_1841-k_30-p_0.05.txt,30,135,10
synth-n_250-m_1998-k_50-p_0.05.txt,50,189,13
synth-n_250-m_2173-k_70-p_0.05.txt,69,196,14
synth-n_250-m_3237-k_10-p_0.1.txt,10,127,21
synth-n_250-m_3416-k_15-p_0.1.txt,15,149,15
synth-n_250-m_3493-k_25-p_0.1.txt,25,182,17
synth-n_250-m_3591-k_20-p_0.1.txt,20,191,17
synth-n_250-m_3730-k_30-p_0.1.txt,30,208,19
synth-n_250-m_3992-k_50-p_0.1.txt,50,228,20
synth-n_250-m_4149-k_70-p_0.1.txt,70,228,23
synth-n_250-m_4386-k_100-p_0.1.txt,100,225,21
synth-n_250-m_6567-k_10-p_0.2.txt,10,189,26
synth-n_250-m_6839-k_20-p_0.2.txt,20,229,37
synth-n_250-m_6880-k_15-p_0.2.txt,15,219,28
synth-n_250-m_7102-k_25-p_0.2.txt,25,240,31
synth-n_250-m_7321-k_30-p_0.2.txt,30,240,36
synth-n_250-m_8019-k_50-p_0.2.txt,50,242,33
synth-n_250-m_8255-k_70-p_0.2.txt,70,237,37
synth-n_250-m_8674-k_100-p_0.2.txt,100,243,39
synth-n_2600-m_181265-k_100-p_0.05.txt,100,2521,7150
synth-n_2600-m_183371-k_120-p_0.05.txt,120,2560,7090
synth-n_2600-m_186921-k_150-p_0.05.txt,150,2568,8861
synth-n_2600-m_190932-k_200-p_0.05.txt,200,2570,10316
synth-n_2600-m_360584-k_100-p_0.1.txt,100,2582,18285
synth-n_2600-m_364394-k_120-p_0.1.txt,120,2579,18337
synth-n_2600-m_370561-k_150-p_0.1.txt,150,2588,13163
synth-n_2600-m_380919-k_200-p_0.1.txt,200,2590,13171
synth-n_2600-m_716555-k_100-p_0.2.txt,100,2596,23536
synth-n_2600-m_722675-k_120-p_0.2.txt,120,2599,23833
synth-n_2600-m_735701-k_150-p_0.2.txt,150,2594,24475
synth-n_2600-m_752513-k_200-p_0.2.txt,200,2596,25561
synth-n_300-m_10021-k_20-p_0.2.txt,20,281,44
synth-n_300-m_10113-k_25-p_0.2.txt,25,288,47
synth-n_300-m_10205-k_30-p_0.2.txt,30,293,47
synth-n_300-m_10954-k_50-p_0.2.txt,50,292,50
synth-n_300-m_11628-k_70-p_0.2.txt,70,297,52
synth-n_300-m_12194-k_100-p_0.2.txt,100,291,60
synth-n_300-m_12407-k_120-p_0.2.txt,120,293,55
synth-n_300-m_2373-k_15-p_0.05.txt,15,122,11
synth-n_300-m_2470-k_20-p_0.05.txt,20,123,11
synth-n_300-m_2597-k_25-p_0.05.txt,25,147,15
synth-n_300-m_2657-k_30-p_0.05.txt,30,188,16
synth-n_300-m_2835-k_50-p_0.05.txt,50,235,19
synth-n_300-m_2943-k_70-p_0.05.txt,70,240,23
synth-n_300-m_4857-k_15-p_0.1.txt,15,195,24
synth-n_300-m_4934-k_25-p_0.1.txt,25,240,27
synth-n_300-m_4954-k_20-p_0.1.txt,20,214,26
synth-n_300-m_5319-k_30-p_0.1.txt,30,245,42
synth-n_300-m_5550-k_50-p_0.1.txt,50,274,32
synth-n_300-m_5939-k_70-p_0.1.txt,70,277,33
synth-n_300-m_6233-k_100-p_0.1.txt,100,279,33
synth-n_300-m_6319-k_120-p_0.1.txt,120,273,40
synth-n_300-m_9556-k_15-p_0.2.txt,15,253,43
synth-n_3000-m_240581-k_120-p_0.05.txt,120,2956,10312
synth-n_3000-m_245845-k_150-p_0.05.txt,150,2975,10726
synth-n_3000-m_251178-k_200-p_0.05.txt,200,2974,11228
synth-n_3000-m_480800-k_120-p_0.1.txt,120,2993,20362
synth-n_3000-m_488450-k_150-p_0.1.txt,150,2986,20621
synth-n_3000-m_498304-k_200-p_0.1.txt,200,2988,19636
synth-n_3000-m_954655-k_120-p_0.2.txt,120,2995,38613
synth-n_3000-m_967399-k_150-p_0.2.txt,150,2994,46322
synth-n_3000-m_988910-k_200-p_0.2.txt,200,2996,41185
synth-n_3500-m_1289316-k_120-p_0.2.txt,120,3494,60996
synth-n_3500-m_1304726-k_150-p_0.2.txt,150,3493,65027
synth-n_3500-m_1330654-k_200-p_0.2.txt,200,3497,67876
synth-n_3500-m_325120-k_120-p_0.05.txt,120,3452,16498
synth-n_3500-m_330042-k_150-p_0.05.txt,150,3467,17040
synth-n_3500-m_337087-k_200-p_0.05.txt,200,3469,17500
synth-n_3500-m_649101-k_120-p_0.1.txt,120,3490,32611
synth-n_3500-m_657209-k_150-p_0.1.txt,150,3487,32803
synth-n_3500-m_672789-k_200-p_0.1.txt,200,3493,34562
synth-n_400-m_10064-k_70-p_0.1.txt,70,379,67
synth-n_400-m_10528-k_100-p_0.1.txt,100,384,73
synth-n_400-m_10934-k_120-p_0.1.txt,120,380,78
synth-n_400-m_11482-k_150-p_0.1.txt,150,381,83
synth-n_400-m_16937-k_15-p_0.2.txt,15,341,90
synth-n_400-m_17175-k_20-p_0.2.txt,20,376,95
synth-n_400-m_17488-k_25-p_0.2.txt,25,383,99
synth-n_400-m_17822-k_30-p_0.2.txt,30,388,118
synth-n_400-m_18943-k_50-p_0.2.txt,50,393,123
synth-n_400-m_19735-k_70-p_0.2.txt,70,390,127
synth-n_400-m_20559-k_100-p_0.2.txt,100,392,121
synth-n_400-m_21181-k_120-p_0.2.txt,120,396,128
synth-n_400-m_21916-k_150-p_0.2.txt,150,392,133
synth-n_400-m_4229-k_20-p_0.05.txt,20,197,26
synth-n_400-m_4312-k_15-p_0.05.txt,15,149,20
synth-n_400-m_4511-k_25-p_0.05.txt,25,213,39
synth-n_400-m_4551-k_30-p_0.05.txt,30,242,34
synth-n_400-m_4714-k_50-p_0.05.txt,50,311,39
synth-n_400-m_5045-k_70-p_0.05.txt,70,346,41
synth-n_400-m_5336-k_100-p_0.05.txt,100,370,44
synth-n_400-m_5606-k_120-p_0.05.txt,120,360,46
synth-n_400-m_8510-k_15-p_0.1.txt,15,221,46
synth-n_400-m_8590-k_20-p_0.1.txt,20,303,56
synth-n_400-m_8815-k_25-p_0.1.txt,25,315,74
synth-n_400-m_9014-k_30-p_0.1.txt,30,336,61
synth-n_400-m_9687-k_50-p_0.1.txt,50,381,70
synth-n_4000-m_1691611-k_150-p_0.2.txt,150,3990,101708
synth-n_4000-m_1721128-k_200-p_0.2.txt,200,3998,100800
synth-n_4000-m_427463-k_150-p_0.05.txt,150,3964,27731
synth-n_4000-m_437663-k_200-p_0.05.txt,200,3975,27689
synth-n_4000-m_852262-k_150-p_0.1.txt,150,3988,51245
synth-n_4000-m_868734-k_200-p_0.1.txt,200,3986,52405
synth-n_50-m_139-k_5-p_0.1.txt,1,1,1
synth-n_50-m_143-k_10-p_0.1.txt,5,5,1
synth-n_50-m_164-k_15-p_0.1.txt,9,18,1
synth-n_50-m_169-k_20-p_0.1.txt,9,21,1
synth-n_50-m_269-k_5-p_0.2.txt,5,19,1
synth-n_50-m_293-k_10-p_0.2.txt,10,30,1
synth-n_50-m_325-k_15-p_0.2.txt,15,34,2
synth-n_50-m_343-k_20-p_0.2.txt,19,39,1
synth-n_50-m_72-k_5-p_0.05.txt,2,2,1
synth-n_50-m_84-k_10-p_0.05.txt,1,1,0
synth-n_50-m_92-k_20-p_0.05.txt,2,2,1
synth-n_50-m_95-k_15-p_0.05.txt,4,8,1
synth-n_500-m_13283-k_20-p_0.1.txt,20,362,106
synth-n_500-m_13672-k_25-p_0.1.txt,25,407,122
synth-n_500-m_13710-k_30-p_0.1.txt,30,424,106
synth-n_500-m_14453-k_50-p_0.1.txt,50,476,117
synth-n_500-m_15273-k_70-p_0.1.txt,70,483,133
synth-n_500-m_15985-k_100-p_0.1.txt,100,484,157
synth-n_500-m_16565-k_120-p_0.1.txt,120,483,154
synth-n_500-m_17327-k_150-p_0.1.txt,150,480,148
synth-n_500-m_26431-k_20-p_0.2.txt,20,467,174
synth-n_500-m_26954-k_25-p_0.2.txt,25,480,177
synth-n_500-m_27136-k_30-p_0.2.txt,30,490,220
synth-n_500-m_28432-k_50-p_0.2.txt,50,493,199
synth-n_500-m_29623-k_70-p_0.2.txt,70,492,218
synth-n_500-m_31513-k_100-p_0.2.txt,100,496,221
synth-n_500-m_32243-k_120-p_0.2.txt,120,493,230
synth-n_500-m_33353-k_150-p_0.2.txt,150,493,244
