name,k_optimal,k_approx,millis
synth-n_400-m_4551-k_30-p_0.05.txt,30,30,25
synth-n_400-m_4714-k_50-p_0.05.txt,50,50,28
synth-n_400-m_5045-k_70-p_0.05.txt,70,70,34
synth-n_400-m_5336-k_100-p_0.05.txt,100,100,50
synth-n_400-m_5606-k_120-p_0.05.txt,120,120,49
synth-n_400-m_8510-k_15-p_0.1.txt,15,15,26
synth-n_400-m_8590-k_20-p_0.1.txt,20,20,28
synth-n_400-m_8815-k_25-p_0.1.txt,25,25,36
synth-n_400-m_9014-k_30-p_0.1.txt,30,30,40
synth-n_400-m_9687-k_50-p_0.1.txt,50,50,42
synth-n_4000-m_1691611-k_150-p_0.2.txt,150,150,55581
synth-n_4000-m_1721128-k_200-p_0.2.txt,200,200,54352
synth-n_4000-m_427463-k_150-p_0.05.txt,150,150,14300
synth-n_4000-m_437663-k_200-p_0.05.txt,200,200,15072
synth-n_4000-m_852262-k_150-p_0.1.txt,150,150,28875
synth-n_4000-m_868734-k_200-p_0.1.txt,200,200,28725
synth-n_50-m_139-k_5-p_0.1.txt,1,1,1
synth-n_50-m_143-k_10-p_0.1.txt,5,5,1
synth-n_50-m_164-k_15-p_0.1.txt,9,12,0
synth-n_50-m_169-k_20-p_0.1.txt,9,14,1
synth-n_50-m_269-k_5-p_0.2.txt,5,5,1
synth-n_50-m_293-k_10-p_0.2.txt,10,10,1
synth-n_50-m_325-k_15-p_0.2.txt,15,15,1
synth-n_50-m_343-k_20-p_0.2.txt,19,20,2
synth-n_50-m_72-k_5-p_0.05.txt,2,2,0
synth-n_50-m_84-k_10-p_0.05.txt,1,1,1
synth-n_50-m_92-k_20-p_0.05.txt,2,2,0
synth-n_50-m_95-k_15-p_0.05.txt,4,8,0
synth-n_500-m_13283-k_20-p_0.1.txt,20,20,68
synth-n_500-m_13672-k_25-p_0.1.txt,25,25,83
synth-n_500-m_13710-k_30-p_0.1.txt,30,30,73
synth-n_500-m_14453-k_50-p_0.1.txt,50,50,73
synth-n_500-m_15273-k_70-p_0.1.txt,70,70,91
synth-n_500-m_15985-k_100-p_0.1.txt,100,100,94
synth-n_500-m_16565-k_120-p_0.1.txt,120,120,130
synth-n_500-m_17327-k_150-p_0.1.txt,150,150,113
synth-n_500-m_26431-k_20-p_0.2.txt,20,20,94
synth-n_500-m_26954-k_25-p_0.2.txt,25,25,114
synth-n_500-m_27136-k_30-p_0.2.txt,30,30,109
synth-n_500-m_28432-k_50-p_0.2.txt,50,50,129
synth-n_500-m_29623-k_70-p_0.2.txt,70,70,130
synth-n_500-m_31513-k_100-p_0.2.txt,100,100,155
synth-n_500-m_32243-k_120-p_0.2.txt,120,120,166
synth-n_500-m_33353-k_150-p_0.2.txt,150,150,207
