name,k_optimal,k_approx,millis
synth-n_700-m_31750-k_150-p_0.1.txt,150,640,115
synth-n_700-m_33182-k_200-p_0.1.txt,200,645,104
synth-n_700-m_51621-k_25-p_0.2.txt,25,662,134
synth-n_700-m_52169-k_30-p_0.2.txt,30,663,125
synth-n_700-m_54187-k_50-p_0.2.txt,50,665,137
synth-n_700-m_55984-k_70-p_0.2.txt,70,666,152
synth-n_700-m_58597-k_100-p_0.2.txt,100,665,143
synth-n_700-m_60598-k_120-p_0.2.txt,120,666,139
synth-n_700-m_61751-k_150-p_0.2.txt,150,666,156
synth-n_700-m_64387-k_200-p_0.2.txt,200,669,165
