name,k_optimal,k_approx,millis
synth-n_300-m_4954-k_20-p_0.1.txt,20,22,4
synth-n_300-m_5319-k_30-p_0.1.txt,30,32,4
synth-n_300-m_5550-k_50-p_0.1.txt,50,53,6
synth-n_300-m_5939-k_70-p_0.1.txt,70,70,8
synth-n_300-m_6233-k_100-p_0.1.txt,100,106,12
synth-n_300-m_6319-k_120-p_0.1.txt,120,140,15
synth-n_300-m_9556-k_15-p_0.2.txt,15,18,7
synth-n_3000-m_240581-k_120-p_0.05.txt,120,128,1146
synth-n_3000-m_245845-k_150-p_0.05.txt,150,159,1348
synth-n_3000-m_251178-k_200-p_0.05.txt,200,214,1120
synth-n_3000-m_480800-k_120-p_0.1.txt,120,123,1535
synth-n_3000-m_488450-k_150-p_0.1.txt,150,155,1599
synth-n_3000-m_498304-k_200-p_0.1.txt,200,201,1553
synth-n_3000-m_954655-k_120-p_0.2.txt,120,121,3291
synth-n_3000-m_967399-k_150-p_0.2.txt,150,152,3150
synth-n_3000-m_988910-k_200-p_0.2.txt,200,205,3677
synth-n_3500-m_1289316-k_120-p_0.2.txt,120,122,5374
synth-n_3500-m_1304726-k_150-p_0.2.txt,150,154,5927
synth-n_3500-m_1330654-k_200-p_0.2.txt,200,200,5296
synth-n_3500-m_325120-k_120-p_0.05.txt,120,135,1275
synth-n_3500-m_330042-k_150-p_0.05.txt,150,167,1251
synth-n_3500-m_337087-k_200-p_0.05.txt,200,213,1199
synth-n_3500-m_649101-k_120-p_0.1.txt,120,124,2141
synth-n_3500-m_657209-k_150-p_0.1.txt,150,157,2464
synth-n_3500-m_672789-k_200-p_0.1.txt,200,202,2242
synth-n_400-m_10064-k_70-p_0.1.txt,70,77,15
synth-n_400-m_10528-k_100-p_0.1.txt,100,103,14
synth-n_400-m_10934-k_120-p_0.1.txt,120,127,21
synth-n_400-m_11482-k_150-p_0.1.txt,150,157,23
synth-n_400-m_16937-k_15-p_0.2.txt,15,15,10
synth-n_400-m_17175-k_20-p_0.2.txt,20,22,11
synth-n_400-m_17488-k_25-p_0.2.txt,25,26,11
synth-n_400-m_17822-k_30-p_0.2.txt,30,32,12
synth-n_400-m_18943-k_50-p_0.2.txt,50,52,14
