name,n,m,pre_removed_nodes,k_start,k_optimal,k_solved,num_constraints,verified,millis
synth-n_3000-m_480800-k_120-p_0.1.txt,3000,480800,0,0,-1,120,483920,true,11190
synth-n_3000-m_488450-k_150-p_0.1.txt,3000,488450,0,0,-1,150,491599,true,13347
synth-n_3000-m_498304-k_200-p_0.1.txt,3000,498304,0,0,-1,200,501504,true,16412
synth-n_3000-m_954655-k_120-p_0.2.txt,3000,954655,0,0,-1,120,957775,true,22743
synth-n_3000-m_967399-k_150-p_0.2.txt,3000,967399,0,0,-1,150,970549,true,26306
synth-n_3000-m_988910-k_200-p_0.2.txt,3000,988910,0,0,-1,200,992107,true,23337
synth-n_3500-m_1289316-k_120-p_0.2.txt,3500,1289316,0,0,-1,120,1292936,true,29556
synth-n_3500-m_1304726-k_150-p_0.2.txt,3500,1304726,0,0,-1,150,1308376,true,32070
synth-n_3500-m_1330654-k_200-p_0.2.txt,3500,1330654,0,0,-1,200,1334353,true,33903
synth-n_3500-m_325120-k_120-p_0.05.txt,3500,325120,0,0,-1,120,328740,true,11367
synth-n_3500-m_330042-k_150-p_0.05.txt,3500,330042,0,0,-1,150,333691,true,14482
synth-n_3500-m_337087-k_200-p_0.05.txt,3500,337087,0,0,-1,200,340787,true,15643
synth-n_3500-m_649101-k_120-p_0.1.txt,3500,649101,0,0,-1,120,652721,true,19131
synth-n_3500-m_657209-k_150-p_0.1.txt,3500,657209,0,0,-1,150,660858,true,18102
synth-n_3500-m_672789-k_200-p_0.1.txt,3500,672789,0,0,-1,200,676488,true,31028
synth-n_400-m_10064-k_70-p_0.1.txt,400,10064,0,0,70,70,10532,true,376
synth-n_400-m_10528-k_100-p_0.1.txt,400,10528,0,0,100,100,11019,true,1233
synth-n_400-m_10934-k_120-p_0.1.txt,400,10934,0,0,120,120,11441,true,3399
synth-n_400-m_11482-k_150-p_0.1.txt,400,11482,0,0,150,0,11997,false,90000
synth-n_400-m_16937-k_15-p_0.2.txt,400,16937,4,0,15,15,17220,true,287
synth-n_400-m_17175-k_20-p_0.2.txt,400,17175,0,0,20,20,17595,true,295
synth-n_400-m_17488-k_25-p_0.2.txt,400,17488,0,0,25,25,17912,true,290
synth-n_400-m_17822-k_30-p_0.2.txt,400,17822,0,0,30,30,18251,true,295
synth-n_400-m_18943-k_50-p_0.2.txt,400,18943,0,0,50,50,19393,true,358
synth-n_400-m_19735-k_70-p_0.2.txt,400,19735,0,0,70,70,20201,true,1046
synth-n_400-m_20559-k_100-p_0.2.txt,400,20559,0,0,100,100,21050,true,1892
synth-n_400-m_21181-k_120-p_0.2.txt,400,21181,0,0,120,120,21686,true,4388
synth-n_400-m_21916-k_150-p_0.2.txt,400,21916,0,0,-1,0,22433,false,90000
synth-n_400-m_4229-k_20-p_0.05.txt,400,4229,69,1,20,20,3999,true,71
synth-n_400-m_4312-k_15-p_0.05.txt,400,4312,100,3,15,15,3378,true,53
synth-n_400-m_4511-k_25-p_0.05.txt,400,4511,58,1,25,25,4296,true,82
synth-n_400-m_4551-k_30-p_0.05.txt,400,4551,38,0,30,30,4689,true,91
synth-n_400-m_4714-k_50-p_0.05.txt,400,4714,17,0,50,50,5043,true,118
synth-n_400-m_5045-k_70-p_0.05.txt,400,5045,10,0,70,70,5478,true,284
synth-n_400-m_5336-k_100-p_0.05.txt,400,5336,1,0,100,100,5817,true,8638
synth-n_400-m_5606-k_120-p_0.05.txt,400,5606,2,0,120,0,6098,false,90000
synth-n_400-m_5840-k_150-p_0.05.txt,400,5840,0,0,-1,0,6341,false,90000
synth-n_400-m_8510-k_15-p_0.1.txt,400,8510,29,3,15,15,8045,true,120
synth-n_400-m_8590-k_20-p_0.1.txt,400,8590,24,1,20,20,8577,true,128
synth-n_400-m_8815-k_25-p_0.1.txt,400,8815,7,0,25,25,9073,true,142
synth-n_400-m_9014-k_30-p_0.1.txt,400,9014,9,0,30,30,9311,true,134
synth-n_400-m_9687-k_50-p_0.1.txt,400,9687,1,0,50,50,10104,true,162
synth-n_4000-m_1691611-k_150-p_0.2.txt,4000,1691611,0,0,-1,150,1695761,true,41971
synth-n_4000-m_1721128-k_200-p_0.2.txt,4000,1721128,0,0,-1,200,1725328,true,45246
synth-n_4000-m_427463-k_150-p_0.05.txt,4000,427463,0,0,-1,150,431613,true,19851
synth-n_4000-m_437663-k_200-p_0.05.txt,4000,437663,0,0,-1,200,441860,true,26579
synth-n_4000-m_852262-k_150-p_0.1.txt,4000,852262,0,0,-1,150,856412,true,35102
synth-n_4000-m_868734-k_200-p_0.1.txt,4000,868734,0,0,-1,200,872934,true,46696
synth-n_50-m_139-k_5-p_0.1.txt,50,139,50,1,1,1,0,true,0
synth-n_50-m_143-k_10-p_0.1.txt,50,143,50,5,5,5,0,true,0
synth-n_50-m_164-k_15-p_0.1.txt,50,164,17,1,9,9,159,true,11
synth-n_50-m_169-k_20-p_0.1.txt,50,169,18,0,9,9,167,true,30
synth-n_50-m_269-k_5-p_0.2.txt,50,269,20,0,5,5,213,true,4
synth-n_50-m_293-k_10-p_0.2.txt,50,293,9,0,10,10,303,true,11
synth-n_50-m_325-k_15-p_0.2.txt,50,325,4,0,15,15,363,true,184
synth-n_50-m_343-k_20-p_0.2.txt,50,343,1,0,19,19,402,true,718
synth-n_50-m_72-k_5-p_0.05.txt,49,72,49,2,2,2,0,true,0
synth-n_50-m_84-k_10-p_0.05.txt,49,84,49,1,1,1,0,true,0
synth-n_50-m_92-k_20-p_0.05.txt,50,92,50,2,2,2,0,true,0
synth-n_50-m_95-k_15-p_0.05.txt,46,95,35,0,4,4,47,true,3
synth-n_500-m_13283-k_20-p_0.1.txt,500,13283,9,0,20,20,13691,true,229
synth-n_500-m_13672-k_25-p_0.1.txt,500,13672,10,0,25,25,14047,true,233
synth-n_500-m_13710-k_30-p_0.1.txt,500,13710,4,0,30,30,14210,true,240
synth-n_500-m_14453-k_50-p_0.1.txt,500,14453,3,0,50,50,14951,true,253
synth-n_500-m_15273-k_70-p_0.1.txt,500,15273,0,0,70,70,15839,true,284
synth-n_500-m_15985-k_100-p_0.1.txt,500,15985,0,0,100,100,16575,true,336
synth-n_500-m_16565-k_120-p_0.1.txt,500,16565,0,0,120,120,17176,true,1673
synth-n_500-m_17327-k_150-p_0.1.txt,500,17327,0,0,150,150,17952,true,8141
synth-n_500-m_17907-k_200-p_0.1.txt,500,17907,0,0,-1,0,18557,false,90000
synth-n_500-m_26431-k_20-p_0.2.txt,500,26431,0,0,20,20,26951,true,1380
synth-n_500-m_26954-k_25-p_0.2.txt,500,26954,2,0,25,25,27435,true,1249
synth-n_500-m_27136-k_30-p_0.2.txt,500,27136,0,0,30,30,27666,true,1489
synth-n_500-m_28432-k_50-p_0.2.txt,500,28432,0,0,50,50,28982,true,1854
synth-n_500-m_29623-k_70-p_0.2.txt,500,29623,0,0,70,70,30187,true,2388
synth-n_500-m_31513-k_100-p_0.2.txt,500,31513,0,0,100,100,32107,true,3368
synth-n_500-m_32243-k_120-p_0.2.txt,500,32243,0,0,120,120,32849,true,5492
synth-n_500-m_33353-k_150-p_0.2.txt,500,33353,0,0,150,0,33989,false,90000
synth-n_500-m_34356-k_200-p_0.2.txt,500,34356,0,0,-1,0,35015,false,90000
synth-n_500-m_6745-k_25-p_0.05.txt,500,6745,42,0,25,25,6752,true,113
synth-n_500-m_6906-k_20-p_0.05.txt,500,6906,51,0,20,20,6941,true,116
synth-n_500-m_6986-k_30-p_0.05.txt,500,6986,39,1,30,30,7098,true,120
synth-n_500-m_7195-k_50-p_0.05.txt,500,7195,21,0,50,50,7548,true,139
synth-n_500-m_7774-k_70-p_0.05.txt,500,7774,8,0,70,70,8289,true,261
synth-n_500-m_8350-k_100-p_0.05.txt,500,8350,2,0,100,100,8934,true,444
synth-n_500-m_8412-k_120-p_0.05.txt,500,8412,1,0,120,120,9013,true,1053
synth-n_500-m_8716-k_150-p_0.05.txt,500,8716,0,0,150,0,9333,false,90000
synth-n_500-m_9062-k_200-p_0.05.txt,500,9062,0,0,-1,0,9696,false,90000
synth-n_700-m_13000-k_25-p_0.05.txt,700,13000,36,0,25,25,13282,true,237
synth-n_700-m_13374-k_30-p_0.05.txt,700,13374,32,0,30,30,13753,true,246
synth-n_700-m_13738-k_50-p_0.05.txt,700,13738,16,0,50,50,14372,true,245
synth-n_700-m_14360-k_70-p_0.05.txt,700,14360,9,0,70,70,15032,true,271
synth-n_700-m_14970-k_100-p_0.05.txt,700,14970,0,0,100,100,15766,true,474
synth-n_700-m_15640-k_120-p_0.05.txt,700,15640,2,0,120,120,16406,true,613
synth-n_700-m_16024-k_150-p_0.05.txt,700,16024,0,0,150,150,16863,true,1215
synth-n_700-m_16823-k_200-p_0.05.txt,700,16823,0,0,-1,200,17691,true,71995
synth-n_700-m_26060-k_25-p_0.1.txt,700,26060,10,0,25,25,26542,true,1520
synth-n_700-m_26206-k_30-p_0.1.txt,700,26206,7,0,30,30,26681,true,1633
synth-n_700-m_27622-k_50-p_0.1.txt,700,27622,0,0,50,50,28372,true,2664
synth-n_700-m_28433-k_70-p_0.1.txt,700,28433,0,0,70,70,29201,true,3680
synth-n_700-m_29736-k_100-p_0.1.txt,700,29736,0,0,100,100,30533,true,4688
synth-n_700-m_30695-k_120-p_0.1.txt,700,30695,0,0,120,120,31504,true,6028
synth-n_700-m_31750-k_150-p_0.1.txt,700,31750,0,0,150,150,32590,true,6582
synth-n_700-m_33182-k_200-p_0.1.txt,700,33182,0,0,-1,200,34055,true,12256
synth-n_700-m_51621-k_25-p_0.2.txt,700,51621,1,0,25,25,52192,true,4292
synth-n_700-m_52169-k_30-p_0.2.txt,700,52169,0,0,30,30,52899,true,4171
synth-n_700-m_54187-k_50-p_0.2.txt,700,54187,0,0,50,50,54936,true,5163
synth-n_700-m_55984-k_70-p_0.2.txt,700,55984,0,0,70,70,56753,true,9077
synth-n_700-m_58597-k_100-p_0.2.txt,700,58597,0,0,-1,100,59396,true,9507
synth-n_700-m_60598-k_120-p_0.2.txt,700,60598,0,0,-1,120,61411,true,14094
synth-n_700-m_61751-k_150-p_0.2.txt,700,61751,0,0,-1,150,62592,true,13809
synth-n_700-m_64387-k_200-p_0.2.txt,700,64387,0,0,-1,200,65260,true,34115
